date,account,staked_amount
2022-05-07,3YAXEdg73XqU4D7wUuBTru2ygwpPQxYqMvX7pbLpBhTaMnFoZW,383459.761542
2022-05-07,3YERB3CXx9Qze9RMxq4nSkFd3AJRP43zNYHpYSbk7cPr4fCh3A,251442.715662
2022-05-07,3YMaPXJRRuS4j3xEBnZ42d3H6QYZXEukMPX6YgcyzCHiX27rj7,15129.0
2022-05-07,3YPt8U4SR7FmQvtCyXcX7rVhN5jHrUqbzZ66nbHZT4T74fn5SQ,16258.304234
2022-05-07,3YiAuVtEDppM3FnhdM3ewFkkDUdNVT9J63x8o9UesntXtHYAG3,17749.0
2022-05-07,3YjLCGaFAS2wBne3QksR7JYwTGwAAhanFxq5ctSNyoTZEZd9yR,115822.397421
2022-05-07,3Yjsnom3nyemwpVxyKW1BeeUCiBPQ2Qtpk52CoMJj1WMQs429q,401285.787671
2022-05-07,3YrG1mG3nvBmbK4YsyxaJCZ3eEp2PDeD9dVX2Nai8HZZD69PUA,121565.053626
2022-05-07,3ZGyRNM9xumPWnva2kWUX6tqJe4p4L9hz58jnKB3R2NjKNKnAC,469209.349105
2022-05-07,3a7V29JbfLTdYhgy2udzFWasNQvFJapB515zEM9UgHS5J5dHLh,23556.73674
2022-05-07,3bYDf2e6ijKCSctqkdLDTuwJ41zpZXrVyHu8ErJ75VBH4h24yR,93165526.587647
2022-05-07,3bkNSWQmzMjoAfGcD6FVj1wqAaZr9u39Z3epP9NwDNn59zUjQR,20565.103851
2022-05-07,3ctQKM4tB5YQV4RS7ojjLfnLRDT37NNs7eAfA6QG4J8sqNdKhj,1226813.357283
2022-05-07,3d4tsSiBrJXn2aiNHdfqMq2b9oGttoKn2LDCZbHHMm1WZi2c95,93135639.164208
2022-05-07,3dTezgy9M995yknHEd4BP3QeYbQSZvkXPRurVfxjPvX3CjVnih,20000.0
2022-05-07,3dUfqYpEMJz49UstE2kNi5hkq8rgupTjbTGBtMBPBTMXsYYXDr,42977.429594
2022-05-07,3dx81sszHnXfZ9Mw44pabQ9fbZiqGPtgXBbi6KLtHMXuJXAxuP,701999.0
2022-05-07,3dygeqVqn5FB2sXGWh1RtKA2PuXBf83yvsttNJcrAutMyypNrt,688752.0767
2022-05-07,3e6UCZmQRMU1jhemPcBKrHBSm5jzikNH1Xi7zah3j2CRqKgoVD,145879.321083
2022-05-07,3ePAca51vQDPRvMPc74X77P2kBRBy78v3fTe7KEBfLFh257oMh,6525110.939342
2022-05-07,3eUA4NnWufEqTBXR2QtTwjPxHZRGZvoqHaVjybmzZSqbuG32vJ,109136491.384538
2022-05-07,3fMfna7EaheQVUEDBDedNZYuPWJsfRtckwsmyMRFWxyUpXjmh9,1051006.0
2022-05-07,3fVPb3FXkjhtnULFbUgs3es2Gazdjt8xKqG4PbSwgUa7erqQ23,452496.913798
2022-05-07,3fdQDe32Spr73CZjTPN7MhRPErL5vw3PbAmHcKCcH8Ha4cHH8G,698097.714148
2022-05-07,3h69GxPYW6fhU9BC5MrpWJS5avbXYEFCeqbw4FUja23Qz3uaCL,1579654.958081
2022-05-07,3hUV6YYYnZsqY3h9WrjSH19HnoEkAheuDvwtHSGcCwhcTD86ig,14000.0
2022-05-07,3hxLuF67LmdXWRyL2aF9g8SKMi8mptghkwmpyFutphk7Uqgaom,623733.389405
2022-05-07,3iZVPmcZLomKLdunJsrTmZ98xoqNWfVENcgCDzZ48JMvqrcSdV,1270275.331281
2022-05-07,3jgYbczrBRAWz7vAxzLDNRGiNcP7AcCYionSdgHzJTicYaR4VM,500000.0
2022-05-07,3mFVFNTZCLnr4svMmD8b8xnPPtQ86cf56VmKbEe5j4styuuky7,53587.577087
2022-05-07,3mMG6DYpQv4Ffk2bRYiZCiK7jci4GNfAXz6nyZyy6QfY5SdU7A,206919.224961
2022-05-07,3mjMA3xo3hnKfMHi4Mt9GKf8F5oZhNZoer4HpSySShipEkAsT3,1130492.912962
2022-05-07,3mpvnZhWR6DJ4JLxbRFmhodvRZKdfTAXc8xeMNVGkRYXXH4ZJH,31162200.0
2022-05-07,3n6kiufrNDYaFgqaGAyLZitRwQqyxnWQybruygc3Cx8WUpEGk6,16004921.484774
2022-05-07,3nDiUUeTrHYrG2oqTCzz9tzg8SCpiR4LL7TFBjgKVEeBpkQEwE,15283.326212
2022-05-07,3nHTHHrit4wNgCRFkdvfFnLTL6AhViUE143eR7a6pMfWiazGKZ,53027463.527973
2022-05-07,3nKBk9SKxCnL8A4w4WPKp6NxiVcd5YNmEcCBxY4YVGfWU8i9Hp,9629516.203438
2022-05-07,3nxFD3fqtUG6YGAPbg2zBGa81Pt1SvNNTDjvvVakjvHVYw1biN,51093092.218928
2022-05-07,3oL9pBm7DJaVneKXA5ERAXjGY94AACvsT5J5qVY9CF3AXmyeQ9,302877.788795
2022-05-07,3oTmYTDG683bJvhMBCZd29SPcwpPsKmF8wc7XDL9zrsqpXC7mq,52813000.0
2022-05-07,3oVQWCXE2agMUVy6GSPKM56mvf3EarSes21C8dZ7HAncYDHby3,3218203.349129
2022-05-07,3ofwYFAkgV59BsHqzmiWyRmmKRB5ZzrPfbmx5nup24cE53jNX5,856173652.220274
2022-05-07,3p4DYVvwXTv84S74Tc18YhSN6RZkihjMT5NmCqqjLdNG937ZHA,1471795.459346
2022-05-07,3p5ZBXUjJnp3zckF7o5pLHMvM5VfrnLXNnrvs9WFb2BsGCSbba,14624.0
2022-05-07,3pXHeDVKjJ5prbfbBqzZ3DRZG95V4iW2ELzU9iPvW6cCRb8gAn,211928.332233
2022-05-07,3pbk1SS8Aw4QmDNfBeAnETarqBtH8UZSBcn77VYa8wqrPiq8b3,69942.310641
2022-05-07,3q842zVQL7HHPV4GEiWT259qAMd5Am6urPoBji2aP9CBhV3P3y,117097.179292
2022-05-07,3qFH9Y5H5RXzf9KurnL6tHKs5WUhQREf3W3gt3KtBUEEmNa72L,133613.096819
2022-05-07,3qLZQ47Q3ZWcTDa8ZXEDQeVGhRKSi1LRhejeZkjjnXdZjg7ZEL,41919.306742
2022-05-07,3qWhr8B4jNGui4YAGUjtCS1ABkWWoVoMQhe8GyktNvDookXpMF,15000.0
2022-05-07,3qwfC6k39XpmPGv7apBzyNBiZF1iM6rcUyuSPoWymxyhF6453u,363847.811467
2022-05-07,3regDMagkCBTXSHyYLZ74HEt8PrcYUFjZevf4wKKvr1JZuWz2m,637377.125274
2022-05-07,3rhr56fc7eawshcPX16PSicQKnQaj8xp4n9x4iEkK3GMVJa7Sj,586593.431822
2022-05-07,3sUhtvVh7EsDVRTUmMsuba7BNHB5325UujhRBoHoFnyKVEoGBQ,4747143.333612
2022-05-07,3tCzQbzpFiKpwwrc1ZxM7b9N9qbCTrhockSjnxvGeaRbPP8KCQ,122490.974128
2022-05-07,3taQTr2vfAQmaKgStN6qWBwqAYpjCJatcugY7NK8SHQvUscCA8,93153243.700398
2022-05-07,3tnRGfPYwTeJDbqqHBHo4pP2hRSp4PGBuy2ivvW9onsdKyHHRX,15000.0
2022-05-07,3ufxi19zZVbUBD5JmGDfwiT49gE4andhdwKrHS7Ed6bDNpZNbW,73870.784128
2022-05-07,3vE4c72bqeCegyUhNiebhvPXTGN1TQMCivAmdfZ1XqBrCutzzA,17000.0
2022-05-07,3vieyBwjowfhBoEmMQxWyB4Z6bD91tGXsSnNgnhDVP2buT4LPg,216579.369122
2022-05-07,3vyzKn8Gup52JFqNwvVgcHKXktqW5Bj82ATnfwATQZ7uJiCTpw,10204000.0
2022-05-07,3w8Zu3wwJpNuLdZ9RLsJrJZq74YTQVEmW5eNzrShXs8d1AsL5N,207284.847436
2022-05-07,3wUbq9DzRqJ24zhhMgUizDq5DhiddGLFfFzpgE77cTTcMrynS8,206757.482614
2022-05-07,3wiw27u3JYBbEG7UEjggEu1jQmQymGQH9TknkUAXuYhhGeba7p,210000.0
2022-05-07,3wkjtUwE4UuHDHs8dFrz7HZ1RmPqsnJxAYWswErkHkEYVBWj5j,16511469.808418
2022-05-07,3xMYpHZoQ6i5Z2k4Ayiq8czYeiAw19hVJEqAH7NCKNHgnsKCYT,816000.0
2022-05-07,3yhsVb1gkDNr1souvty573pqDLk9vybCWpG4bLoHJL7X9wtEEp,391394.014502
2022-05-07,3yrbaSPyACzZca9dZEf1TiF636tnp615kyxJbhiUi62CE5CjqX,618319.187796
2022-05-07,3z99umn1GZcKoxBgwKsBnrudeAQneJ2i7j3g7CBWNR9tmEiucx,101714.259119
2022-05-07,411P2xHWT11VxPPg8NwxLJDaPfdQQUoqPJvsHHKnjDmYZknHUU,14000.0
2022-05-07,41EhTV61HCQULJYkH4Y9FAHoqRwqioFn6BYGuBqSSwKorfyR4X,15447.510618
2022-05-07,41sqssU9iefCinyy7pVXykYwcs5w2zvnSccsUo2T64xfsHe4gy,85825.893418
2022-05-07,429je4znfa1MAKceaF6aateQZiATjgCfueTdEzMdJ2B6S6vPvZ,348263.252402
2022-05-07,42MHeV4QcNVtidnUdDPdM2LedPb2QLKa7k1MQCXiRRPAZK3NtX,4096441.593064
2022-05-07,42yLLSiHGKV5Zt3A8u6BrxxL4ma72g3gZAHaaVQyE5rNGr4MnT,38328.947165
2022-05-07,43L4fNQbU9zTaeNMH98dRKvQf9E9xHuN7KMM66LCrXekiK3w1o,69756.441609
2022-05-07,43sPTsozscn3d2RbxHiaWy6Pp23KthNeNV6LKBhrco5SqoB3YW,13251660.0
2022-05-07,4445Cw34vuppo6Wkpm5DZL1DESyTFy9hgVmzJwD9E6F91Diebj,17287.60654
2022-05-07,44Enrtf7pss6NG4st9ijtVAX5X1xgMh51B1DXJCaUoNjCQc4ZX,2080661.576969
2022-05-07,44FoXgNHg2xAJ89sepkVywiUgjWrv5a9P2tYKpoGmbF9CLFDK9,89571.498167
2022-05-07,44bxoGippBqpgseaiYPFnYgi5J5q58bQKfpQFeGbY9DHmDPD78,739647207.356516
2022-05-07,45C5RzWrBGyywwvCFAmkVtHLQmC8jwEaaB9qP9kqL8EcfT1pdj,205000.0
2022-05-07,45XwJ7hZDJFZzJ94956iqwLHBa2EjPBUGLDsgJW73Ut2yCKDio,361705.675324
2022-05-07,45mR7R2zdvc3XLHjuNaEqeRWXNVhQGsqAJW11VQWu5uQasEht1,1798682.123183
2022-05-07,46KKpv3b68J4nfnQc1qA3X2QvcNc76cUqz5D4eULMk7SZKMgNB,23969000.0
2022-05-07,47jj2zeWUW6oqy9YV4cqNH2ANF6GfuDdgwqf3x86XExR6qVFEK,858524.626121
2022-05-07,47uKy77Ds7AEsTd7AAnyeesWL5wAyraVvafPEfhFw9dveuGym6,93121514.090099
2022-05-07,47xTHwtFra1d4Mq4DYZuZYJEYrDXY34C4CGkTTzT6eiwjEczuT,926034699.701778
2022-05-07,48SLdRrr6Rs7yXCGa6oYgA5iQ18Vu4CuoxaYxV9DR5w3bUscUL,14050.0
2022-05-07,494XRkeP9mRHAe7o4bHWm5MEazuyJh9iZ2Nsn14bC1seNZ8yKR,54528043.042985
2022-05-07,49SJ6R6T9zo1C5cLVyxbwAuZC3EcDB9a78vSQYm3ZLA2y2eojM,458036783.813817
2022-05-07,49eJ3V6BaoPZFABcYRprqtj2ZYi3tHujVwTxpa3SLi7mVwtQwj,224747.516252
2022-05-07,4AgHnsWT2gnEKYSqJMEzXtEXmKKgRuknXoDJhP2e3sneWisjTD,421555.889358
2022-05-07,4AuwX7ZjNeKSjKHNdTmywZ1crQY5ES2W2P78fo4VhQrno8Wby5,60818.594604
2022-05-07,4BJ1SHnDyujy6SwJYpMQU3Ry16BcEWPqEHrasjSAPVw9h9d7j2,250257.003615
2022-05-07,4BJ5WD46YVMM3zurRkQUvkgXGZVnTUkCFDE55igC4jN35t3A2b,60334.90825
2022-05-07,4C5p4ZM1X9YTsqFvSipVyFjpjmjvukbdHZvvXhmDGe2aBLsvk4,29282.337073
2022-05-07,4CeYuqont4zhTEbaofUPT9EueDGvrhnSf3XSTEKzanchdLC3pN,826539.491393
2022-05-07,4D1xtS8ztmxvuHy3ddiVQDnv96nwDRBj5bgWZx9uixMppgndzv,32226500.938041
2022-05-07,4D44RYigFqPkABrRAHXSBBQqG4VNhXEsyJrt2GH6V2H8tS1tN3,46907530.483755
2022-05-07,4EJG7pY56A4X8DiDoafZFGXcheSHeHf2aNhSebbRsFp9RYhwM4,14000.0
2022-05-07,4FdWeeAS67bcW1apNWb4egNEh586eqHK2wKUPJLsAyb6wF2DJy,22569.439765
2022-05-07,4FhyLtQ8rn8hXyyRNsaNKsu6t2csBBBhArBXHW9z98UakrbBMA,177673.889139
2022-05-07,4FyFDVzHW2kc9VXcCtCVv5JpNysCddbVCz8uULZ6Vz4WoY1UJB,2785.64394
2022-05-07,4G7d4kh4bvBgtFhXMz3wWBWjPQShM3Eyf1MYHoJGp8A3jWBdgT,55999.0
2022-05-07,4GYp53AvAFfnFndzmveVNxU4agRZFQqFu6QFgUVkTgwRXZUpi5,532116.699812
2022-05-07,4HBvjiGYtLEVEKA6hBUW1REiYfWqMtqLjvNZWjntwJkZdSkfp1,1637687.837314
2022-05-07,4JG7grYgjAdnyA9nukGGU49ijmP1DKBQQGLppCMGW7BUSB2NnE,16634143.94115
2022-05-07,4Jh7zRzGAGPZ4KdQ6hCejEB1xNF7ge2n9aQMjx5QzaDTerBSp5,250285.95581
2022-05-07,4K131fvpEYQmT6cp67ZZEquRPfuUKdkAnpmtMwEAeAJ6qmtvFC,5200000.0
2022-05-07,4KHscDnQWdNyhq3JU9LDeJ8DffLg9AgRQ7ZgUkFiN6v4MDa5UK,214834.118847
2022-05-07,4KLxh5afYMMVsDp194Hh2aLitFDKLx6d7uB3yq4Ht4LdKp3f93,91881.282841
2022-05-07,4LGry99Y4QBimoiXKTfc3MscYHWxzdt3ue5BmYX25ehYGAfo2p,315699.939719
2022-05-07,4LeJjBDhGR9gtgFuNxokBNpVLC3p7xcLa7W8ax8X1RSM5VSNpt,697897.0
2022-05-07,4LmfBm5EKP4H5WcEzCJAJkPtSqGWxNAu7yhcr2cuLPnRuNDT5f,86644.06464
2022-05-07,4Lqzwpz1bsV77p9z1h7WfQ2X5caeqQz41KKVATj7PwuK2GPjVK,1808244.0
2022-05-07,4Lt8wtMdVekPzPBy1UF1RUQQsXgE5yW6F5wj1zfTT6RprczYjw,1003368.463141
2022-05-07,4MLtx6TDkezvHXpZ1UT6jcQXEv4nWyacyneXzevPSAQ7K8JjDA,653518.780334
2022-05-07,4MPJybKC9Kz7kw9KNyLHhuAEt4ZTxLsd3DBDbxtKdUiv4fXqVN,627346181.875941
2022-05-07,4MWo3LNZUt3NCs4XMuKUwRajPSvvfXj1XUvFAEincQ4YTtjpbe,639486.759942
2022-05-07,4P57gfuJBML7kueqgJ1xD37JqTLCy72N1cJyVLTc2UwxZgQFdZ,137113.0
2022-05-07,4P8tWyjrrS5Ae1GReDXTdDjzSdPacUfmqvB7VDCF3wcg7THcFo,69726.355199
2022-05-07,4PNbMGXPNb1X8DJN9fzvQYxxV85Uf7s4tBA23LJJa63jabt8Qd,725178.301953
2022-05-07,4Py6nA7BbXvSfVD2ju9aG1tqw5oEX66w8PL1xJPP78id8gw5ac,5000000.0
2022-05-07,4Q5JbmTwzbF5u5uXWMYUbZmKRmTcUdnwj6sE1Z7U7EMnzCk6TT,27945.628155
2022-05-07,4Q7gEWsXYKJMp85BHK6w8yUxc4QGoepAJbyKCMVaQn2pixqGid,80000.0
2022-05-07,4QhdAyofhufMDACBgRGJcP1S5RxZRc4LgRngF9QSaVtZSS89uJ,7000508.99661
2022-05-07,4QxSUcK2T9VSH61fDHRip3zP9bTJZXADogo2xoGqEMniPA2N6P,16569.0
2022-05-07,4Ras4xAx3zSo3gBC3ktzNSz81D51ugQbUurMYPAEj1se51ARLj,6564328.723708
2022-05-07,4T3CtL9R4rqxQVAq3zKS2nmhdGVSmUF1nsDabJMepK4HTx5qGL,91427.863075
2022-05-07,4T5hLnDFA9Wk7V5gP3UFwg9WrqzPmH6n9zGzThmtpvxgPvD6v6,613049.500588
2022-05-07,4T8kXFNDpg4Qh9VAiRTSaYKTwLqtVxbyqR6bHHVsS4nHYkHksn,600353.15476
2022-05-07,4UQJNbQPyTBWV6z2W5avKqtKMKV1QgqjKQiBaSMKND7GA7iyuk,103103.491288
2022-05-07,4Ut9uaKSCtMaBU5yGn8dTvP93GLm9Rqe2AccVTnrv9dNQpDYyt,214261.937438
2022-05-07,4VU8VJEk35mXeXCYbXcnb2387ns9XwNn6iWDnMJq8N2PAmfmKz,529027.320027
2022-05-07,4VYiSeL1zgVqY4Svrcjy6Ak63n1gGRTZQjbwoywurhXaqAB5Fo,1798115.952129
2022-05-07,4VYm2qx7dViwhqobzznLBM4oeixZxDmWZ6pYCckczXePJ4ZvdZ,15000.0
2022-05-07,4VZs1eYPW1ShAr36bgXREZrT92xeCmGxu9zjYtpK3oQr3HsQhc,230000.0
2022-05-07,4Wrd8Q7QHqeK9daYi95UP5QT8MHSvzoH5msVsfktF2RT9Z3LFk,15246.637542
2022-05-07,4XE6Xya1rMXNsk5kQrArZwKCTsWJwSESu9nseYVcGQLpL9iNZq,506359.476915
2022-05-07,4XezNGp3vSdEUtbrboSiC8a5hb4ipE8VNUsJA71x8i64LGo6rP,741404.575354
2022-05-07,4XfDxQMmB6MewTF6zsqyFUcKUbCD4YkAvVKzHehsUYxQL6Z2MG,324932.187667
2022-05-07,4ZM4rmHztAkVMWVzCSvxckwxUSsAd5Sas1mbBenNpreePRYd6h,13251660.0
2022-05-07,4ZfvU8atfVAdUeHWrJfFMNv5NPpRgiTzBWjrQWazDDtPLV9rds,612274.607562
2022-05-07,4ZtAUaD8ak6YjAQ22FhJDMEG9YR35EF5KtDHbqt9WsdUdSMLBz,151973.39512
2022-05-07,4a1weEUcaPka7ZPBEyZ6AndcdaxwKkUahZoABKYNWSYZ6eFtFT,12939076.0
2022-05-07,4a7fwthsAADQBx3jHLxkjTqF68W1K1rRYcRm9uRAVLmQmPMVP1,415500.0
2022-05-07,4a9DonfVekc78qEfesGawzrWFTZhpJMGryGHdko1gMxDACYDvX,555001.393685
2022-05-07,4aLZNqgmdM1N5JJRd9h88idXypPbri6odXR9rMEuD7VQxTeGvv,15000.0
2022-05-07,4aNi7mMUaPPnLWdgUbA9SdckMC1rC9VRawomAZM9vav9nBdj86,1182381.0
2022-05-07,4aWqUsomddVC8HXLiF1N97R7AHAqpt12gRANxzgt9tFNsZrJFb,1559036.659785
2022-05-07,4bEqdbhvMbcktqhQsiuaRA46ZEe7o8PNTuGj5KhwYhStcgbGde,23991339.42051
2022-05-07,4bSR9AYcp8kMuwVwGjZQTfwwaxVSptBcpUZKYDN13wMA6u6xNJ,3140.498814
2022-05-07,4bfqSB5kd1Va8fsXLdj8xhmFi5PJVNeKS87eY6oFJEov7fLY9J,82517.488912
2022-05-07,4cptmQbfj2hcudEdXzTmt9hCzCySPxEpMoF4nj7qfqJfWNFmdu,188255.177541
2022-05-07,4cpx6YPMBgjyy4TCnUwXAwkKWGPRZXVKLS8uM867kK2bCtzYuY,43164.823086
2022-05-07,4d13WVDNKVGDUxRUb1PRQAJyTwWSVcjWS7uwZ1oqmDm5icQEPT,739958624.466128
2022-05-07,4eARZcdGRfUJLykk6GKHJaaqerUELqXUHCvpdcc4yHvSCBno3x,3835410.186603
2022-05-07,4faXW7hiBPkvSF3UbPZLufDRjhxJi6gfVtnrnibXGcPu8YPWjh,2026232.627939
2022-05-07,4fnTVzqxfSmKRJdKSBEv6KQcSx6bwSQQia9Bjbv4hPyS8dMcbR,1009301.407344
2022-05-07,4fpTce6HZYUqAjTBB83WSU21johsP4i3U6tp9kS3WtuRPG4a1U,12313340.26017
2022-05-07,4gC3tm5QQVeic2VDf9bDkbj4EpuEM1DsvKWEMRFp4ZkCcWyNvi,26500.0
2022-05-07,4gTCN3B3GyNkyF5EqWXZmVBjYeg27eMFmGxe5FZvBYsumK6htR,19995.0
2022-05-07,4gwpg49T8ixf9WsBLzorWfAQz7HNv622vbW4kGeDsh19wi5n8U,123796.591829
2022-05-07,4h5h9ker57hB5puun1Tm9Q7FV8LRAUKsUDLSRWaYsQL1dp6n7s,640789.967273
2022-05-07,4h8GXzDYjXwkPfFibHVUTxEP4rKwUB35M9ffA8pyrqZi7uHZTy,6371783.045053
2022-05-07,4iTc62hfmfqvFbjPHyESNTtEpJkKoQZi8fJLD2gxLKRCneDrYY,697853.0
2022-05-07,4iwAoDQFRezYng93ce2yPnBqf8xchJ13667nnWrxiheQ6SvEDY,76150.0
2022-05-07,4jNo3xgfkt57DGDDXUcxrkCsRsEsNSuDVqdPrYAFW61Ass7kgV,79999.0
2022-05-07,4jpbLErtPKKbPHuMVdwJ4oCKF3fzEfXeSMyp5JCREvrpUgseag,221102.435246
2022-05-07,4jtCHaBDbE86o9cqy72nWgnXCn4XmtVwsMS2uH4AGigbmVBcuC,452316.009793
2022-05-07,4mHGqdVg8ZphJMv7FLPGBfz45kp5bhMxnVkFQtyE2Jgzw8uGiu,215063.944108
2022-05-07,4n6yeXkZP3pttmumSdaKj7FagdD2KKAzXyv27VmP1Kq8SiGxE3,514544.586111
2022-05-07,4nPULtiWXFhz2yzLHurnRDwJM5sUGCyFh1shcFuu8gZXMK51Qy,1105505.0981
2022-05-07,4nk4A6t7cVaH6v7fZCqRtWVC11WZjkSkFCfQtT7525BedJHtUr,213924.131862
2022-05-07,4nqGwCzkmRRuRaHTwy27f2UWBMTHZdq8ifhS3iMSnG3mmtzCZF,612242.022233
2022-05-07,4oLbJLg5JgKi1hj1Gu1pKQGJfdGL2gUtzrNb96wa98nVFNwSCj,14528.847321
2022-05-07,4oPhX3S91BTjo6oLTPJeuaKxqssFLU3FCT38z9b8nEobqTc7de,674453.594506
2022-05-07,4oTUKu41QW6r5ADVJ3Kx5u8ooKQyj9HkAjX5zppVGUJbXiGYRG,206128.194109
2022-05-07,4p7Rwu9qanxRz6VJ5VJqcC2pqUgAyuxpLHysq32bZM1xnNLTAR,99999.0
2022-05-07,4p8vBvuG2gP6jmBpP8Ba7EYAoYTcLFgKtmiDgAmMYVzrhKbxn2,3216630.479286
2022-05-07,4pkNDcG2NsDaYegXuY7nyKkBeYannytt2x3xhX8ChQujXmUod3,74440.45475
2022-05-07,4proHRu8KhJELYHczfTFdsyUYSdzFc3VwBHZNLdWaGJzq9HENg,1799999.0
2022-05-07,4prsbJTqccDvcRHaQs25J1wKfDXGUhYdphcshPRffMGbVarLYo,11229689.0
2022-05-07,4qL7HmpqdKpYufCV7EvL1WnHVowy1CrTQS7jfYgef5stzpftwS,212664100.0
2022-05-07,4qgmsj6PsvgGqqBf3Lq9vFsn1KV2h7379CfQqzaNFujL6fNcm7,2166644.194354
2022-05-07,4qoEfgbnHpjHw3RjmW7UkvMr4gHJ3PGPFXVkpwwFhFDjsJA3CV,949478.364474
2022-05-07,4qoqQpdBpG4Js25Tf2E1fbmcrwZiWcBRjvPNPmfUgxVYbSyYu2,100279.067671
2022-05-07,4r9wJzXxy31f7qDkwE43j5PZdLy6ENPWpoduMBTASLYZvScSxS,882604.984153
2022-05-07,4raf9N4bGzZawy9qyo7hZJ6ywnKHt8h2Tz2urYZV3RRuZTJZBT,173650.0
2022-05-07,4sNmzUZHf8i56SbSHHypzxwSVyS7CX2swTZpCLna6Mor6zGczf,12789364.324171
2022-05-07,4sY2m6R4hu5V5mGLF4DUv51YoNfLM9LGXDwePu9ypvfqbeUzMx,420000.0
2022-05-07,4sjQnCE2adxjag5VvimvyJwkZiFh9yjU2GPvckaBsZXmTs14cs,353564.108099
2022-05-08,2x2u4CRmjMU47YJUHMvgrxAdhEtvrxamgRXkzpN3p1i2WhLWEG,6722664.139896
2022-05-08,2xENJLjwTF6RupJv2NHsmDp3cXE6jb845RkKb9TJmvrDgZnpAw,1175241.642469
2022-05-08,2xUakVZ1XdttBBCmQU7adBLNBHHR8WmZ5jKmwUShCgjPy9SwcL,19670.0
2022-05-08,2xwbKZjMT8VtrSmfaJc5sFVn57sSWpgirmhUvyQGAdTVNEks4v,151906.297253
2022-05-08,2xyfPeFm5DWKVj4wncYzVHjCSMh6jUXEPwci2AP38Nua9o1BuZ,424999.0
2022-05-08,2y6TzPvrvPidgAAKgKpcrtU9JnD8zexMbU39q4biqzURSe7yzb,77596.241246
2022-05-08,2zC7dHiCKoZ6CHeNcj3hXUadiCd5a7cBxTrV3VzpQ6uPkkPfZV,200000.0
2022-05-08,2zZYv5nzsu7WLhKoLkiseC8q3DhwT3eZ2hMPeF1Cp2Gef1Usjv,91405.367656
2022-05-08,2zzVKVoWJcNLpVbmVooMfpbg6h2nDXDzwBAA6eoBHiAsLRFv3n,210761.775778
2022-05-08,3167B8oteiE9XqJddna1B5XrJbe5raAMw2nYqNWSqd4aPKs35d,125002.00411
2022-05-08,32URu27FdxC5MwgkBB1uLxd3sosTYvADqbHkRd1pzdydcsMt2b,1001000.0
2022-05-08,32YErNcHiNMusjMNRK1qNEgHJmtQVJToeyVaEBShxmr7iKc11w,1197500.893392
2022-05-08,32a8TLfE67iJYgCFeCUFS7cECahEKP9ZkrHjF26nQi6c4qpzPr,80000.0
2022-05-08,33brugb6Nzqp5pboZykMC8ucYv29WGTEA55yokeEY9GM6boXPW,124283.916361
2022-05-08,33fUn8xxeQDpkAcAM6QTAv9XWMp3PjkT5nFFxXbCgJJDoPfsAD,5994198.171296
2022-05-08,34SEBjPziJazTbGXPb4Pqt8JR7Swfajkqpy5GGFgNmY1NRXKv5,226472.69768
2022-05-08,34atQigLsbxAFKDVbfzxMaL9iUzB3EHwUanp334KomgXkfLuyY,270291.633257
2022-05-08,35AGYQC9ArExG1XsQtYrRgzNAMAeq9WN1mH7X2f7q5m7FmfZqx,20650000.0
2022-05-08,35PExNiTo7NYRAQ3rA9LQnXziA3XpNpmiBVjAVGL7wo4hCvSXC,5064821.603391
2022-05-08,35Zf2bdpe5JtYxNJWsnMniiVJhtUM6fQJ1KcxiD3nBLueEWS6V,152366.386625
2022-05-08,35aT61yjyDkcbTkXrTwgjmLrdxu5ZmGyq1CrRFctjqRtDojocJ,89377.322706
2022-05-08,36DnwxSRBfLuNsCPnGkCbsWfDnhWA5A8HsTiUgvv6nuBCsh51V,15717.88273
2022-05-08,37S5Q3bDDaZr278vwK4Z1T9rbMoNSVFPjkos48W9Kz3kGJAiNg,9709927.528737
2022-05-08,37WzscPLwwmYmR62ngyD8KhRe9peuT6FCSSzY2gF1b761Aj7tk,28199.0
2022-05-08,37v57HDNaoTZeRcCEruBSZzYzFYsutZ8ov4NVzeDf4nzyhoRhP,25560.081163
2022-05-08,37vYM9BomGPMRyQmjhCtiGdepJaJnrRZ2WSXn1PktL2Qm22zmb,150897.651815
2022-05-08,3884suW5RGbzjyVAue8SfF6o88YcZbhXBLYq1YTFTSJCcLgYnS,784292.710899
2022-05-08,38DmwVuAwtCpscipaKGgAY1fs1huZS66LNqgyiMPTNk1NrgTzN,46281610.251635
2022-05-08,38WZKv1nUQsXoRom6yKKJv9j1qNapFnA9Et6oGKWzN14Qknd1Q,423882.080486
2022-05-08,38kGkMJh4sBhPXPdZLjjxuSgzUXFtxNpnGavm9Xv67gABAtNP8,851941.654317
2022-05-08,398UQmYCTedug3ocEAGvPzobYPqGrrnVK5fAFHuzKPfsYaMWQi,239313.41844
2022-05-08,39H9tWq2sR2v9Pu1qs7XhER587RaSm57mCEuje7xVW1Wfy4RkL,414946.747092
2022-05-08,3ANDqH1henS42R7XE1b8ATf1Cwb27qYydTcepMpdeqh8iDwtij,14000.0
2022-05-08,3AVvmpPH6Z9MNQzUCGZZFrmycYQCTFwkc11QkFucEz9RJyfTpf,1570820.68819
2022-05-08,3AXptodggm3sMz9qiByhpQNqDHb8dVn3BWtPHh27L5L4srR7FT,200000.0
