date,module_deployed,contract_initialized,contract_update_issued,account_transfer,baker_added,baker_removed,baker_stake_updated,baker_stake_earnings_updated,baker_keys_updated,encrypted_amount_transferred,transferred_to_encrypted,transferred_to_public,transferred_with_schedule,credential_keys_updated,data_registered,baker_configured,delegation_configured,account_transaction,initial,normal,account_creation,protocol_update,election_difficulty_update,euro_per_energy_update,micro_ccd_per_euro_update,foundation_account_update,mint_distribution_update,transaction_fee_distribution_update,gas_rewards_update,baker_stake_threshold_update,root_update,level_1_update,add_anonymity_revoker_update,add_identity_provider_update,cooldown_parameters_cpv_1_update,pool_parameters_cpv_1_update,time_parameters_cpv_1_update,mint_distribution_cpv_1_update,update,rejected_receive,credentials_updated,invalid_module_reference,amount_too_large,stake_over_maximum_threshold_for_pool,insufficient_balance_for_delegation_stake,module_hash_already_exists
2022-08-22,0.0,10.0,11.0,187,0.0,0.0,,,,0.0,0.0,0.0,6.0,,0,6,14,234,2.0,4,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-23,0.0,0.0,3.0,64215,0.0,0.0,,,,0.0,0.0,0.0,9.0,,3,1,31,64262,12.0,5,17,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-24,0.0,0.0,0.0,90,0.0,0.0,,,,0.0,3.0,0.0,0.0,,0,5,20,118,9.0,0,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-25,0.0,0.0,16.0,205,0.0,0.0,,,,0.0,2.0,0.0,0.0,,1,9,28,261,16.0,6,22,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-26,0.0,2.0,1.0,103,0.0,0.0,,,,0.0,0.0,0.0,0.0,,18195,5,31,18337,0.0,3,3,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-08-27,0.0,0.0,1.0,74,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30843,3,18,30939,0.0,0,0,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-28,0.0,0.0,2.0,31,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30854,5,13,30906,3.0,0,3,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-29,0.0,0.0,1.0,52,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30763,5,7,30829,6.0,6,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-30,0.0,0.0,0.0,73,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30829,1,10,30913,5.0,0,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-08-31,0.0,0.0,1.0,111,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30849,8,25,30995,1.0,0,1,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-01,0.0,4.0,8.0,182,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30862,4,20,31081,6.0,3,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-02,0.0,2.0,9.0,39,0.0,0.0,,,,0.0,0.0,0.0,7.0,,32082,2,12,32153,10.0,0,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-03,0.0,0.0,14.0,41,0.0,0.0,,,,0.0,1.0,1.0,0.0,,30565,4,5,30631,3.0,4,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-04,0.0,0.0,2.0,99,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,2,11,30966,1.0,38,39,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-05,0.0,0.0,14.0,59,0.0,0.0,,,,1.0,2.0,0.0,1.0,,30851,6,11,30945,5.0,0,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-06,0.0,0.0,26.0,166,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30830,4,25,31051,7.0,0,7,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-09-07,0.0,0.0,31.0,116,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30850,7,21,31025,5.0,2,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-08,0.0,0.0,28.0,157,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30837,5,25,31052,6.0,1,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-09,0.0,2.0,15.0,103,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30847,5,23,30995,5.0,3,8,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-10,0.0,0.0,30.0,36,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30347,3,16,30433,11.0,1,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-11,0.0,0.0,1.0,58,0.0,0.0,,,,0.0,0.0,0.0,0.0,,29375,1,10,29445,2.0,1,3,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-12,0.0,2.0,48.0,64226,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30859,10,17,95163,5.0,5,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-13,1.0,4.0,21.0,153,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30817,4,15,31016,2.0,1,3,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-14,6.0,12.0,1008.0,309,0.0,0.0,,,,0.0,2.0,0.0,0.0,,30718,8,11,32074,8.0,4,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-15,0.0,0.0,147.0,187,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30876,6,24,31241,6.0,16,22,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-16,0.0,7.0,78.0,70,0.0,0.0,,,,0.0,2.0,0.0,0.0,,30848,2,21,31028,4.0,1,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-17,0.0,0.0,6.0,72,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30777,2,20,30878,6.0,1,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-18,0.0,0.0,4.0,64,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30854,2,10,30934,7.0,7,14,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-19,0.0,0.0,33.0,99,0.0,0.0,,,,0.0,2.0,0.0,0.0,,30844,0,18,30996,5.0,1,6,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-09-20,0.0,0.0,58.0,83,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30772,5,22,30941,8.0,3,11,0.0,,,49,,,49.0,,0.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,
2022-09-21,0.0,252.0,325.0,68,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30624,4,21,31295,16.0,14,30,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-22,0.0,981.0,1102.0,193,0.0,0.0,,,,0.0,2.0,1.0,7.0,,30488,3,24,32801,49.0,9,58,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-09-23,0.0,0.0,91.0,100,0.0,0.0,,,,1.0,1.0,2.0,0.0,,30617,5,14,30831,13.0,4,17,0.0,,,49,,,49.0,,0.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,
2022-09-24,0.0,0.0,45.0,62,0.0,0.0,,,,0.0,2.0,0.0,0.0,,30835,2,16,30962,9.0,2,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-25,0.0,14.0,70.0,48,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30694,1,14,30841,5.0,1,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-26,0.0,2.0,78.0,58,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30764,2,13,30917,6.0,15,21,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-09-27,0.0,0.0,192.0,218,0.0,0.0,,,,0.0,0.0,0.0,6.0,,30781,2,22,31221,7.0,7,14,0.0,,,49,,,49.0,,0.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,
2022-09-28,0.0,2.0,16.0,96,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30828,13,11,30967,9.0,2,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-29,0.0,2.0,48.0,120,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30314,4,25,30513,8.0,3,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-09-30,0.0,0.0,9.0,63,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30780,1,21,30875,7.0,8,15,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-01,0.0,0.0,2.0,47,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30745,1,14,30809,7.0,3,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-02,0.0,0.0,2.0,44,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30639,1,12,30699,3.0,1,4,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-03,0.0,4.0,23.0,110,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30329,1,13,30481,2.0,6,8,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-04,0.0,2.0,3.0,65,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30773,9,20,30872,3.0,0,3,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-10-05,0.0,0.0,13.0,149,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30249,5,22,30438,5.0,1,6,0.0,,,49,,,49.0,,0.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,
2022-10-06,0.0,0.0,45.0,212,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0,8,30,295,8.0,13,21,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-10-07,0.0,52.0,23.0,118,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0,4,18,215,5.0,1,6,0.0,,,49,,,49.0,,0.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,
2022-10-08,0.0,2.0,5.0,78,0.0,0.0,,,,0.0,0.0,1.0,0.0,,0,0,17,103,3.0,2,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-09,0.0,0.0,10.0,154,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0,3,25,193,3.0,3,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-10,0.0,0.0,2.0,190,0.0,0.0,,,,0.0,1.0,1.0,0.0,,20872,7,15,21088,5.0,8,13,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-11,0.0,0.0,7.0,98,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30849,6,16,30976,0.0,4,4,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-10-12,0.0,0.0,1.0,55,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30810,2,18,30886,5.0,2,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-13,0.0,0.0,29.0,116,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30816,5,10,30976,1.0,2,3,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-14,0.0,0.0,0.0,73,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30848,4,17,30942,5.0,4,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-15,0.0,0.0,0.0,22,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30872,2,13,30909,2.0,0,2,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-16,0.0,0.0,0.0,60,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,1,22,30935,4.0,1,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-17,0.0,0.0,0.0,56,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30837,4,23,30920,3.0,3,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-18,0.0,0.0,25.0,59,0.0,0.0,,,,0.0,2.0,0.0,0.0,,31441,2,19,31548,4.0,9,13,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-10-19,0.0,0.0,7.0,81,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30845,2,27,30962,2.0,30,32,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-20,0.0,0.0,32.0,85,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30904,8,23,31052,4.0,15,19,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-21,0.0,0.0,155.0,48,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30938,2,8,31151,1.0,11,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-22,0.0,0.0,3.0,36,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30951,2,14,31006,2.0,8,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-23,0.0,0.0,2.0,81,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30948,3,21,31056,5.0,5,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-24,0.0,0.0,713.0,79,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30934,4,16,31746,2.0,2,4,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-25,0.0,0.0,1619.0,64096,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30918,3,28,96664,4.0,5,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-26,0.0,0.0,11.0,73,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30849,5,20,30958,4.0,1,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-27,0.0,0.0,25.0,117,0.0,0.0,,,,0.0,2.0,0.0,1.0,,30875,3,23,31046,8.0,3,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-28,0.0,0.0,5.0,249,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30847,2,14,31117,3.0,3,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-29,0.0,0.0,9.0,58,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30851,1,25,30944,4.0,2,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-30,0.0,0.0,2.0,155,0.0,0.0,,,,0.0,1.0,0.0,0.0,,6462,5,14,6639,2.0,4,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-10-31,0.0,0.0,7.0,129,0.0,0.0,,,,0.0,2.0,0.0,0.0,,12965,4,15,13122,6.0,3,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-01,0.0,0.0,1.0,49,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30846,2,14,30913,0.0,6,6,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-11-02,0.0,0.0,1.0,36,0.0,0.0,,,,1.0,1.0,0.0,0.0,,30856,3,9,30907,2.0,3,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-03,0.0,6.0,24.0,133,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30846,7,30,31046,3.0,10,13,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-04,0.0,0.0,20.0,160,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30826,7,17,31031,5.0,4,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-05,0.0,2.0,4.0,41,0.0,0.0,,,,0.0,3.0,0.0,0.0,,30830,1,8,30889,4.0,1,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-06,0.0,0.0,7.0,185,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30849,2,22,31065,6.0,4,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-07,0.0,0.0,6.0,59,0.0,0.0,,,,0.0,1.0,0.0,8.0,,30851,1,20,30946,8.0,6,14,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-08,3.0,150.0,121.0,93,0.0,0.0,,,,0.0,1.0,0.0,0.0,,6472,3,24,6867,3.0,3,6,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-09,1.0,1.0,4.0,141,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0,6,24,178,6.0,5,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-10,0.0,0.0,8.0,217,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1,4,17,247,5.0,2,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-11,0.0,0.0,13.0,94,0.0,0.0,,,,0.0,0.0,0.0,0.0,,2656,8,21,2792,3.0,5,8,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-12,0.0,0.0,4.0,76,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30858,2,14,30954,5.0,2,7,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-11-13,0.0,2.0,1.0,120,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30831,10,23,30988,2.0,7,9,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-11-14,0.0,0.0,2.0,72,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30888,3,23,30988,6.0,14,20,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-11-15,0.0,0.0,22.0,80,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30851,5,30,30988,6.0,6,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-16,0.0,0.0,13.0,61,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30787,4,12,30878,9.0,7,16,0.0,,,45,,,45.0,,0.0,,0.0,,0.0,,0.0,,,90.0,,,,,,,
2022-11-17,0.0,6.0,165.0,106,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30846,1,31,31155,6.0,18,24,0.0,,,46,,,46.0,,0.0,,0.0,,0.0,,0.0,,,92.0,,,,,,,
2022-11-18,0.0,0.0,71.0,85,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30780,4,20,30961,4.0,26,30,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-19,0.0,0.0,7.0,66,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30870,2,12,30958,2.0,11,13,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-20,0.0,0.0,26.0,81,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30832,1,18,30958,6.0,11,17,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-21,0.0,0.0,1.0,67,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30913,4,8,30993,5.0,3,8,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-11-22,0.0,9.0,5.0,57,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30942,0,19,31033,5.0,19,24,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-23,1.0,1.0,9.0,117,0.0,0.0,,,,0.0,0.0,0.0,1.0,,30949,5,33,31116,2.0,15,17,0.0,,,45,,,46.0,,0.0,,0.0,,0.0,,0.0,,,91.0,,,,,,,
2022-11-24,0.0,0.0,7.0,89,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30939,8,24,31067,2.0,17,19,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-25,0.0,3.0,2.0,42,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30922,3,20,30993,0.0,17,17,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-26,0.0,0.0,11.0,56,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30875,2,18,30962,3.0,8,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-27,0.0,0.0,18.0,78,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30843,1,16,30956,3.0,7,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-28,0.0,1.0,36.0,70,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30806,0,9,30923,3.0,13,16,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-29,0.0,0.0,15.0,62,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30851,0,18,30947,3.0,10,13,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-11-30,0.0,2.0,11.0,86,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30851,2,17,30970,3.0,9,12,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-01,0.0,0.0,46.0,163,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30841,7,17,31074,6.0,10,16,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-02,0.0,0.0,2.0,116,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30843,7,14,30982,6.0,18,24,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-03,0.0,0.0,20.0,160,0.0,0.0,,,,0.0,0.0,0.0,0.0,,23682,4,13,23879,0.0,7,7,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-04,0.0,0.0,41.0,178,0.0,0.0,,,,0.0,2.0,0.0,0.0,,0,2,21,244,6.0,8,14,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-05,1.0,1.0,26.0,131,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1,4,33,197,12.0,8,20,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-06,0.0,0.0,114.0,247,0.0,0.0,,,,0.0,0.0,0.0,0.0,,12365,6,32,12764,10.0,14,24,0.0,,,47,,,47.0,,0.0,,0.0,,0.0,,0.0,,,94.0,,,,,,,
2022-12-07,2.0,2.0,40.0,103,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30844,2,17,31010,4.0,10,14,1.0,,,48,,,49.0,,0.0,,0.0,,0.0,,0.0,,,98.0,,,,,,,
2022-12-08,0.0,0.0,14.0,144,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30854,5,26,31044,1.0,13,14,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-09,0.0,0.0,715.0,66,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30788,0,14,31584,2.0,14,16,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-10,0.0,0.0,122.0,77,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30845,2,17,31064,2.0,8,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-11,0.0,0.0,50.0,154,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30852,3,15,31074,2.0,13,15,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-12,0.0,0.0,11.0,82,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30849,0,14,30956,0.0,11,11,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-13,0.0,0.0,13.0,73,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30834,1,18,30939,2.0,18,20,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-14,0.0,0.0,27.0,53,0.0,0.0,,,,0.0,0.0,1.0,0.0,,30858,0,15,30954,4.0,9,13,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-15,0.0,0.0,10.0,193,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30864,7,31,31106,3.0,7,10,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-16,0.0,0.0,64.0,81,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30843,5,22,31015,4.0,15,19,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-17,0.0,0.0,0.0,38,0.0,0.0,,,,0.0,1.0,0.0,0.0,,30783,2,17,30841,1.0,4,5,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
2022-12-18,0.0,0.0,2.0,39,0.0,0.0,,,,0.0,0.0,0.0,0.0,,30915,2,11,30969,3.0,6,9,0.0,,,48,,,48.0,,0.0,,0.0,,0.0,,0.0,,,96.0,,,,,,,
