year_month,account,monthly_avg_staked_amount,days_active_in_month,monthly_avg_total_balance,monthly_avg_total_staked
2022-03,35PExNiTo7NYRAQ3rA9LQnXziA3XpNpmiBVjAVGL7wo4hCvSXC,3526258.827555742,31,10760674959.36261,8530381296.208062
2022-04,35PExNiTo7NYRAQ3rA9LQnXziA3XpNpmiBVjAVGL7wo4hCvSXC,5029481.964711522,23,10836796244.096668,8703391739.266043
2022-02,36XFXPxAq58vCaQL54ZBfezaGhw9DPRHAqvAiZ3KTCzxd5DjYf,97272.72727272728,11,10678096978.251553,8530504721.472508
2022-02,37S5Q3bDDaZr278vwK4Z1T9rbMoNSVFPjkos48W9Kz3kGJAiNg,9695312.229121817,22,10678096978.251553,8530504721.472508
2022-03,37S5Q3bDDaZr278vwK4Z1T9rbMoNSVFPjkos48W9Kz3kGJAiNg,9573383.402666388,31,10760674959.36261,8530381296.208062
2022-04,37S5Q3bDDaZr278vwK4Z1T9rbMoNSVFPjkos48W9Kz3kGJAiNg,9641149.803304696,23,10836796244.096668,8703391739.266043
2022-02,4fpTce6HZYUqAjTBB83WSU21johsP4i3U6tp9kS3WtuRPG4a1U,12039469.022351619,21,10678096978.251553,8530504721.472508
2022-03,4fpTce6HZYUqAjTBB83WSU21johsP4i3U6tp9kS3WtuRPG4a1U,12136768.492332323,31,10760674959.36261,8530381296.208062
2022-04,4fpTce6HZYUqAjTBB83WSU21johsP4i3U6tp9kS3WtuRPG4a1U,12229767.007847566,23,10836796244.096668,8703391739.266043
2022-02,3C31UHhkhuKTgkSsRW2a3EUwsMYALuQp6ZofNFX9xUb7n5JJ4Y,10662401.0,20,10678096978.251553,8530504721.472508
2022-03,3C31UHhkhuKTgkSsRW2a3EUwsMYALuQp6ZofNFX9xUb7n5JJ4Y,10662401.0,31,10760674959.36261,8530381296.208062
2022-04,3C31UHhkhuKTgkSsRW2a3EUwsMYALuQp6ZofNFX9xUb7n5JJ4Y,10662401.0,23,10836796244.096668,8703391739.266043
2022-02,3XCjzF7ZkFEFhdM8MUpLMmEDCAjPwjWkcq4pxE275FyBSipRQp,701896.796091,19,10678096978.251553,8530504721.472508
2022-03,3XCjzF7ZkFEFhdM8MUpLMmEDCAjPwjWkcq4pxE275FyBSipRQp,704227.6573311936,31,10760674959.36261,8530381296.208062
2022-04,3XCjzF7ZkFEFhdM8MUpLMmEDCAjPwjWkcq4pxE275FyBSipRQp,702821.0237016522,23,10836796244.096668,8703391739.266043
2022-02,3Yjsnom3nyemwpVxyKW1BeeUCiBPQ2Qtpk52CoMJj1WMQs429q,145999.0,19,10678096978.251553,8530504721.472508
2022-03,3Yjsnom3nyemwpVxyKW1BeeUCiBPQ2Qtpk52CoMJj1WMQs429q,354844.76570519357,31,10760674959.36261,8530381296.208062
2022-04,3Yjsnom3nyemwpVxyKW1BeeUCiBPQ2Qtpk52CoMJj1WMQs429q,467424.69848760875,23,10836796244.096668,8703391739.266043
2022-02,4oLbJLg5JgKi1hj1Gu1pKQGJfdGL2gUtzrNb96wa98nVFNwSCj,14003.0,16,10678096978.251553,8530504721.472508
2022-03,4oLbJLg5JgKi1hj1Gu1pKQGJfdGL2gUtzrNb96wa98nVFNwSCj,14195.081535870968,31,10760674959.36261,8530381296.208062
2022-04,4oLbJLg5JgKi1hj1Gu1pKQGJfdGL2gUtzrNb96wa98nVFNwSCj,14362.421032956523,23,10836796244.096668,8703391739.266043
2022-02,3167B8oteiE9XqJddna1B5XrJbe5raAMw2nYqNWSqd4aPKs35d,30000.0,15,10678096978.251553,8530504721.472508
2022-03,3167B8oteiE9XqJddna1B5XrJbe5raAMw2nYqNWSqd4aPKs35d,33107.58632696774,31,10760674959.36261,8530381296.208062
2022-04,3167B8oteiE9XqJddna1B5XrJbe5raAMw2nYqNWSqd4aPKs35d,124595.56454534782,23,10836796244.096668,8703391739.266043
2022-02,34SEBjPziJazTbGXPb4Pqt8JR7Swfajkqpy5GGFgNmY1NRXKv5,184802.26262433332,15,10678096978.251553,8530504721.472508
2022-03,34SEBjPziJazTbGXPb4Pqt8JR7Swfajkqpy5GGFgNmY1NRXKv5,224578.43395883872,31,10760674959.36261,8530381296.208062
2022-04,34SEBjPziJazTbGXPb4Pqt8JR7Swfajkqpy5GGFgNmY1NRXKv5,225415.52099695653,23,10836796244.096668,8703391739.266043
2022-02,38WZKv1nUQsXoRom6yKKJv9j1qNapFnA9Et6oGKWzN14Qknd1Q,415574.491198,15,10678096978.251553,8530504721.472508
2022-03,38WZKv1nUQsXoRom6yKKJv9j1qNapFnA9Et6oGKWzN14Qknd1Q,417961.79428958066,31,10760674959.36261,8530381296.208062
2022-04,38WZKv1nUQsXoRom6yKKJv9j1qNapFnA9Et6oGKWzN14Qknd1Q,421870.35027460865,23,10836796244.096668,8703391739.266043
2022-02,3qLZQ47Q3ZWcTDa8ZXEDQeVGhRKSi1LRhejeZkjjnXdZjg7ZEL,20170.0,15,10678096978.251553,8530504721.472508
2022-03,3qLZQ47Q3ZWcTDa8ZXEDQeVGhRKSi1LRhejeZkjjnXdZjg7ZEL,30150.0,31,10760674959.36261,8530381296.208062
2022-04,3qLZQ47Q3ZWcTDa8ZXEDQeVGhRKSi1LRhejeZkjjnXdZjg7ZEL,39515.64725947826,23,10836796244.096668,8703391739.266043
2022-02,3sUhtvVh7EsDVRTUmMsuba7BNHB5325UujhRBoHoFnyKVEoGBQ,4644424.5851646,15,10678096978.251553,8530504721.472508
2022-03,3sUhtvVh7EsDVRTUmMsuba7BNHB5325UujhRBoHoFnyKVEoGBQ,4676188.029167549,31,10760674959.36261,8530381296.208062
2022-04,3sUhtvVh7EsDVRTUmMsuba7BNHB5325UujhRBoHoFnyKVEoGBQ,4714090.857797826,23,10836796244.096668,8703391739.266043
2022-02,4Q5JbmTwzbF5u5uXWMYUbZmKRmTcUdnwj6sE1Z7U7EMnzCk6TT,27474.0,15,10678096978.251553,8530504721.472508
2022-03,4Q5JbmTwzbF5u5uXWMYUbZmKRmTcUdnwj6sE1Z7U7EMnzCk6TT,27528.331545290323,31,10760674959.36261,8530381296.208062
2022-04,4Q5JbmTwzbF5u5uXWMYUbZmKRmTcUdnwj6sE1Z7U7EMnzCk6TT,28030.628154999995,23,10836796244.096668,8703391739.266043
2022-02,2xUakVZ1XdttBBCmQU7adBLNBHHR8WmZ5jKmwUShCgjPy9SwcL,17337.0,14,10678096978.251553,8530504721.472508
2022-03,2xUakVZ1XdttBBCmQU7adBLNBHHR8WmZ5jKmwUShCgjPy9SwcL,19444.225806451614,31,10760674959.36261,8530381296.208062
2022-04,2xUakVZ1XdttBBCmQU7adBLNBHHR8WmZ5jKmwUShCgjPy9SwcL,19670.0,23,10836796244.096668,8703391739.266043
2022-02,3884suW5RGbzjyVAue8SfF6o88YcZbhXBLYq1YTFTSJCcLgYnS,486108.5928945714,14,10678096978.251553,8530504721.472508
2022-03,3884suW5RGbzjyVAue8SfF6o88YcZbhXBLYq1YTFTSJCcLgYnS,776086.0207362904,31,10760674959.36261,8530381296.208062
2022-04,3884suW5RGbzjyVAue8SfF6o88YcZbhXBLYq1YTFTSJCcLgYnS,780319.5917998261,23,10836796244.096668,8703391739.266043
2022-02,41EhTV61HCQULJYkH4Y9FAHoqRwqioFn6BYGuBqSSwKorfyR4X,15447.510618,14,10678096978.251553,8530504721.472508
2022-03,41EhTV61HCQULJYkH4Y9FAHoqRwqioFn6BYGuBqSSwKorfyR4X,15447.510618,31,10760674959.36261,8530381296.208062
2022-04,41EhTV61HCQULJYkH4Y9FAHoqRwqioFn6BYGuBqSSwKorfyR4X,15447.510618,23,10836796244.096668,8703391739.266043
2022-02,4FdWeeAS67bcW1apNWb4egNEh586eqHK2wKUPJLsAyb6wF2DJy,15919.0,14,10678096978.251553,8530504721.472508
2022-03,4FdWeeAS67bcW1apNWb4egNEh586eqHK2wKUPJLsAyb6wF2DJy,17830.53498703226,31,10760674959.36261,8530381296.208062
2022-04,4FdWeeAS67bcW1apNWb4egNEh586eqHK2wKUPJLsAyb6wF2DJy,22437.03101121739,23,10836796244.096668,8703391739.266043
2022-02,4UQJNbQPyTBWV6z2W5avKqtKMKV1QgqjKQiBaSMKND7GA7iyuk,51421.385243714285,14,10678096978.251553,8530504721.472508
2022-03,4UQJNbQPyTBWV6z2W5avKqtKMKV1QgqjKQiBaSMKND7GA7iyuk,101623.77734374194,31,10760674959.36261,8530381296.208062
2022-04,4UQJNbQPyTBWV6z2W5avKqtKMKV1QgqjKQiBaSMKND7GA7iyuk,101955.72747365218,23,10836796244.096668,8703391739.266043
2022-02,37vYM9BomGPMRyQmjhCtiGdepJaJnrRZ2WSXn1PktL2Qm22zmb,79999.0,13,10678096978.251553,8530504721.472508
2022-03,37vYM9BomGPMRyQmjhCtiGdepJaJnrRZ2WSXn1PktL2Qm22zmb,80415.48775116129,31,10760674959.36261,8530381296.208062
2022-04,37vYM9BomGPMRyQmjhCtiGdepJaJnrRZ2WSXn1PktL2Qm22zmb,81043.96162986956,23,10836796244.096668,8703391739.266043
2022-02,3BFChzvx3783jGUKgHVCanFVxyDAn5xT3Y5NL5FKydVMuBa7Bm,82000.0,13,10678096978.251553,8530504721.472508
2022-03,3BFChzvx3783jGUKgHVCanFVxyDAn5xT3Y5NL5FKydVMuBa7Bm,82000.0,6,10760674959.36261,8530381296.208062
2022-02,3JuGxPd6TfpTg6mxJ6PSGbqkXmMCYEjPbAYJCimhCSn86Unknf,74399.0,13,10678096978.251553,8530504721.472508
2022-03,3JuGxPd6TfpTg6mxJ6PSGbqkXmMCYEjPbAYJCimhCSn86Unknf,85807.35320687098,31,10760674959.36261,8530381296.208062
2022-04,3JuGxPd6TfpTg6mxJ6PSGbqkXmMCYEjPbAYJCimhCSn86Unknf,89054.44453704347,23,10836796244.096668,8703391739.266043
2022-02,3YPt8U4SR7FmQvtCyXcX7rVhN5jHrUqbzZ66nbHZT4T74fn5SQ,15692.307692307691,13,10678096978.251553,8530504721.472508
2022-03,3YPt8U4SR7FmQvtCyXcX7rVhN5jHrUqbzZ66nbHZT4T74fn5SQ,16000.0,31,10760674959.36261,8530381296.208062
2022-04,3YPt8U4SR7FmQvtCyXcX7rVhN5jHrUqbzZ66nbHZT4T74fn5SQ,16134.767426434782,23,10836796244.096668,8703391739.266043
2022-02,429je4znfa1MAKceaF6aateQZiATjgCfueTdEzMdJ2B6S6vPvZ,250390.0,13,10678096978.251553,8530504721.472508
2022-03,429je4znfa1MAKceaF6aateQZiATjgCfueTdEzMdJ2B6S6vPvZ,341525.53377261286,31,10760674959.36261,8530381296.208062
2022-04,429je4znfa1MAKceaF6aateQZiATjgCfueTdEzMdJ2B6S6vPvZ,345545.3144761739,23,10836796244.096668,8703391739.266043
2022-02,33brugb6Nzqp5pboZykMC8ucYv29WGTEA55yokeEY9GM6boXPW,114023.60492191667,12,10678096978.251553,8530504721.472508
2022-03,33brugb6Nzqp5pboZykMC8ucYv29WGTEA55yokeEY9GM6boXPW,114492.23018054839,31,10760674959.36261,8530381296.208062
2022-04,33brugb6Nzqp5pboZykMC8ucYv29WGTEA55yokeEY9GM6boXPW,117393.23962556523,23,10836796244.096668,8703391739.266043
2022-02,3M7x5QmWgfpAtxkmieEPJPjfqt6Mr6BJ4vXwv3bExXFAK56sa4,39107.555273750004,12,10678096978.251553,8530504721.472508
2022-03,3M7x5QmWgfpAtxkmieEPJPjfqt6Mr6BJ4vXwv3bExXFAK56sa4,98900.30127203226,31,10760674959.36261,8530381296.208062
2022-04,3M7x5QmWgfpAtxkmieEPJPjfqt6Mr6BJ4vXwv3bExXFAK56sa4,148771.92460608698,23,10836796244.096668,8703391739.266043
2022-02,35aT61yjyDkcbTkXrTwgjmLrdxu5ZmGyq1CrRFctjqRtDojocJ,88199.0,11,10678096978.251553,8530504721.472508
2022-03,35aT61yjyDkcbTkXrTwgjmLrdxu5ZmGyq1CrRFctjqRtDojocJ,88237.31265729031,31,10760674959.36261,8530381296.208062
2022-04,35aT61yjyDkcbTkXrTwgjmLrdxu5ZmGyq1CrRFctjqRtDojocJ,88860.83744208695,23,10836796244.096668,8703391739.266043
2022-02,3Bq1GqZY2NwTArDzByCDEPWRGE6SDPbsNhxpYk2RGPV3SaPXvj,180214.29615827274,11,10678096978.251553,8530504721.472508
2022-03,3Bq1GqZY2NwTArDzByCDEPWRGE6SDPbsNhxpYk2RGPV3SaPXvj,181346.12506158065,31,10760674959.36261,8530381296.208062
2022-04,3Bq1GqZY2NwTArDzByCDEPWRGE6SDPbsNhxpYk2RGPV3SaPXvj,182492.1535762174,23,10836796244.096668,8703391739.266043
2022-02,3pbk1SS8Aw4QmDNfBeAnETarqBtH8UZSBcn77VYa8wqrPiq8b3,68851.4120690909,11,10678096978.251553,8530504721.472508
2022-03,3pbk1SS8Aw4QmDNfBeAnETarqBtH8UZSBcn77VYa8wqrPiq8b3,69095.18010012903,31,10760674959.36261,8530381296.208062
2022-04,3pbk1SS8Aw4QmDNfBeAnETarqBtH8UZSBcn77VYa8wqrPiq8b3,69344.092448,23,10836796244.096668,8703391739.266043
2022-02,4ez21zkeAk1XwN28uztJMebEoYYAAhjHyaozo5oGWzH5jmha5G,31900.0,11,10678096978.251553,8530504721.472508
2022-03,4ez21zkeAk1XwN28uztJMebEoYYAAhjHyaozo5oGWzH5jmha5G,31900.0,10,10760674959.36261,8530381296.208062
2022-02,4a1weEUcaPka7ZPBEyZ6AndcdaxwKkUahZoABKYNWSYZ6eFtFT,5488000.0,10,10678096978.251553,8530504721.472508
2022-03,4a1weEUcaPka7ZPBEyZ6AndcdaxwKkUahZoABKYNWSYZ6eFtFT,6449548.387096774,31,10760674959.36261,8530381296.208062
2022-04,4a1weEUcaPka7ZPBEyZ6AndcdaxwKkUahZoABKYNWSYZ6eFtFT,9214000.0,23,10836796244.096668,8703391739.266043
2022-02,3ANDqH1henS42R7XE1b8ATf1Cwb27qYydTcepMpdeqh8iDwtij,14000.0,9,10678096978.251553,8530504721.472508
2022-03,3ANDqH1henS42R7XE1b8ATf1Cwb27qYydTcepMpdeqh8iDwtij,14000.0,31,10760674959.36261,8530381296.208062
2022-04,3ANDqH1henS42R7XE1b8ATf1Cwb27qYydTcepMpdeqh8iDwtij,14000.0,23,10836796244.096668,8703391739.266043
2022-02,43L4fNQbU9zTaeNMH98dRKvQf9E9xHuN7KMM66LCrXekiK3w1o,25999.0,9,10678096978.251553,8530504721.472508
2022-03,43L4fNQbU9zTaeNMH98dRKvQf9E9xHuN7KMM66LCrXekiK3w1o,47806.41878225807,31,10760674959.36261,8530381296.208062
2022-04,43L4fNQbU9zTaeNMH98dRKvQf9E9xHuN7KMM66LCrXekiK3w1o,68561.836342,23,10836796244.096668,8703391739.266043
2022-02,4a7fwthsAADQBx3jHLxkjTqF68W1K1rRYcRm9uRAVLmQmPMVP1,205551.0,9,10678096978.251553,8530504721.472508
2022-03,4a7fwthsAADQBx3jHLxkjTqF68W1K1rRYcRm9uRAVLmQmPMVP1,354817.93646796775,31,10760674959.36261,8530381296.208062
2022-04,4a7fwthsAADQBx3jHLxkjTqF68W1K1rRYcRm9uRAVLmQmPMVP1,415353.2327551304,23,10836796244.096668,8703391739.266043
2022-02,4T5hLnDFA9Wk7V5gP3UFwg9WrqzPmH6n9zGzThmtpvxgPvD6v6,600348.50648225,8,10678096978.251553,8530504721.472508
2022-03,4T5hLnDFA9Wk7V5gP3UFwg9WrqzPmH6n9zGzThmtpvxgPvD6v6,603113.2607499677,31,10760674959.36261,8530381296.208062
2022-04,4T5hLnDFA9Wk7V5gP3UFwg9WrqzPmH6n9zGzThmtpvxgPvD6v6,607872.6251535652,23,10836796244.096668,8703391739.266043
2022-02,3FFuCo8i3R4aDHi97yjx4QSFeAp4iWU59XRiCoCLjhETYpDvT5,47829.0,7,10678096978.251553,8530504721.472508
2022-03,3FFuCo8i3R4aDHi97yjx4QSFeAp4iWU59XRiCoCLjhETYpDvT5,48014.99338032258,31,10760674959.36261,8530381296.208062
2022-04,3FFuCo8i3R4aDHi97yjx4QSFeAp4iWU59XRiCoCLjhETYpDvT5,48431.30857295652,23,10836796244.096668,8703391739.266043
2022-02,3YERB3CXx9Qze9RMxq4nSkFd3AJRP43zNYHpYSbk7cPr4fCh3A,244715.16225714286,7,10678096978.251553,8530504721.472508
2022-03,3YERB3CXx9Qze9RMxq4nSkFd3AJRP43zNYHpYSbk7cPr4fCh3A,246476.06300935487,31,10760674959.36261,8530381296.208062
2022-04,3YERB3CXx9Qze9RMxq4nSkFd3AJRP43zNYHpYSbk7cPr4fCh3A,248936.47709652173,23,10836796244.096668,8703391739.266043
2022-02,41sqssU9iefCinyy7pVXykYwcs5w2zvnSccsUo2T64xfsHe4gy,88999.0,7,10678096978.251553,8530504721.472508
2022-03,41sqssU9iefCinyy7pVXykYwcs5w2zvnSccsUo2T64xfsHe4gy,89858.9739147742,31,10760674959.36261,8530381296.208062
2022-04,41sqssU9iefCinyy7pVXykYwcs5w2zvnSccsUo2T64xfsHe4gy,87086.48166530435,23,10836796244.096668,8703391739.266043
2022-02,4P57gfuJBML7kueqgJ1xD37JqTLCy72N1cJyVLTc2UwxZgQFdZ,16470.0,7,10678096978.251553,8530504721.472508
2022-03,4P57gfuJBML7kueqgJ1xD37JqTLCy72N1cJyVLTc2UwxZgQFdZ,37231.6129032258,31,10760674959.36261,8530381296.208062
2022-04,4P57gfuJBML7kueqgJ1xD37JqTLCy72N1cJyVLTc2UwxZgQFdZ,101186.38694052174,23,10836796244.096668,8703391739.266043
2022-02,4sNmzUZHf8i56SbSHHypzxwSVyS7CX2swTZpCLna6Mor6zGczf,12509772.692581858,7,10678096978.251553,8530504721.472508
2022-03,4sNmzUZHf8i56SbSHHypzxwSVyS7CX2swTZpCLna6Mor6zGczf,12585539.565542936,31,10760674959.36261,8530381296.208062
2022-04,4sNmzUZHf8i56SbSHHypzxwSVyS7CX2swTZpCLna6Mor6zGczf,12695153.528410435,23,10836796244.096668,8703391739.266043
2022-02,4sjQnCE2adxjag5VvimvyJwkZiFh9yjU2GPvckaBsZXmTs14cs,206999.0,7,10678096978.251553,8530504721.472508
2022-03,4sjQnCE2adxjag5VvimvyJwkZiFh9yjU2GPvckaBsZXmTs14cs,240976.5962703871,31,10760674959.36261,8530381296.208062
2022-04,4sjQnCE2adxjag5VvimvyJwkZiFh9yjU2GPvckaBsZXmTs14cs,353564.108099,23,10836796244.096668,8703391739.266043
2022-02,3HDw7aR8P4TcTqCmLFCaoiTKi4emtpZKD2Pxy7wUTrAKitBnko,410291.0828865,6,10678096978.251553,8530504721.472508
2022-03,3HDw7aR8P4TcTqCmLFCaoiTKi4emtpZKD2Pxy7wUTrAKitBnko,688672.8540755806,31,10760674959.36261,8530381296.208062
2022-04,3HDw7aR8P4TcTqCmLFCaoiTKi4emtpZKD2Pxy7wUTrAKitBnko,807205.7430914347,23,10836796244.096668,8703391739.266043
2022-02,3YjLCGaFAS2wBne3QksR7JYwTGwAAhanFxq5ctSNyoTZEZd9yR,27034.305454833335,6,10678096978.251553,8530504721.472508
2022-03,3YjLCGaFAS2wBne3QksR7JYwTGwAAhanFxq5ctSNyoTZEZd9yR,52584.34315509677,31,10760674959.36261,8530381296.208062
2022-04,3YjLCGaFAS2wBne3QksR7JYwTGwAAhanFxq5ctSNyoTZEZd9yR,75233.28999417392,23,10836796244.096668,8703391739.266043
2022-02,3e6UCZmQRMU1jhemPcBKrHBSm5jzikNH1Xi7zah3j2CRqKgoVD,45500.0,6,10678096978.251553,8530504721.472508
2022-03,3e6UCZmQRMU1jhemPcBKrHBSm5jzikNH1Xi7zah3j2CRqKgoVD,89645.16129032258,31,10760674959.36261,8530381296.208062
2022-04,3e6UCZmQRMU1jhemPcBKrHBSm5jzikNH1Xi7zah3j2CRqKgoVD,144341.77516686957,23,10836796244.096668,8703391739.266043
2022-02,3q842zVQL7HHPV4GEiWT259qAMd5Am6urPoBji2aP9CBhV3P3y,15000.0,6,10678096978.251553,8530504721.472508
2022-03,3q842zVQL7HHPV4GEiWT259qAMd5Am6urPoBji2aP9CBhV3P3y,95832.78693664515,31,10760674959.36261,8530381296.208062
2022-04,3q842zVQL7HHPV4GEiWT259qAMd5Am6urPoBji2aP9CBhV3P3y,117097.179292,23,10836796244.096668,8703391739.266043
2022-02,3yrbaSPyACzZca9dZEf1TiF636tnp615kyxJbhiUi62CE5CjqX,14000.0,5,10678096978.251553,8530504721.472508
2022-03,3yrbaSPyACzZca9dZEf1TiF636tnp615kyxJbhiUi62CE5CjqX,362051.82846664515,31,10760674959.36261,8530381296.208062
2022-04,3yrbaSPyACzZca9dZEf1TiF636tnp615kyxJbhiUi62CE5CjqX,487172.9282392609,23,10836796244.096668,8703391739.266043
2022-02,4V8QA1Cekwta3RJrXxuGyqPxEuBp4r2ws9xpiVevXbhP2hhNcC,33000.0,5,10678096978.251553,8530504721.472508
2022-03,4V8QA1Cekwta3RJrXxuGyqPxEuBp4r2ws9xpiVevXbhP2hhNcC,33260.79105780645,31,10760674959.36261,8530381296.208062
2022-04,4V8QA1Cekwta3RJrXxuGyqPxEuBp4r2ws9xpiVevXbhP2hhNcC,33771.4120797826,23,10836796244.096668,8703391739.266043
2022-02,3C3j87rNfA6rhv1FLi6PdS2pmB77LM8KrgYqppG28CuQ8vUrN3,200000.0,4,10678096978.251553,8530504721.472508
2022-03,3C3j87rNfA6rhv1FLi6PdS2pmB77LM8KrgYqppG28CuQ8vUrN3,201487.10124470966,31,10760674959.36261,8530381296.208062
2022-04,3C3j87rNfA6rhv1FLi6PdS2pmB77LM8KrgYqppG28CuQ8vUrN3,203650.24191978262,23,10836796244.096668,8703391739.266043
2022-02,3R16LtDgXjYVqdJZ5NpvPLjvTZZAeg3p9URVRA2gEWrjQzdmwm,1850907.43680325,4,10678096978.251553,8530504721.472508
2022-03,3R16LtDgXjYVqdJZ5NpvPLjvTZZAeg3p9URVRA2gEWrjQzdmwm,1858213.8255253872,31,10760674959.36261,8530381296.208062
2022-04,3R16LtDgXjYVqdJZ5NpvPLjvTZZAeg3p9URVRA2gEWrjQzdmwm,1867283.0444433044,23,10836796244.096668,8703391739.266043
2022-02,3a7V29JbfLTdYhgy2udzFWasNQvFJapB515zEM9UgHS5J5dHLh,23000.0,3,10678096978.251553,8530504721.472508
2022-03,3a7V29JbfLTdYhgy2udzFWasNQvFJapB515zEM9UgHS5J5dHLh,23112.687989290323,31,10760674959.36261,8530381296.208062
2022-04,3a7V29JbfLTdYhgy2udzFWasNQvFJapB515zEM9UgHS5J5dHLh,23498.99193543478,23,10836796244.096668,8703391739.266043
2022-02,3yhsVb1gkDNr1souvty573pqDLk9vybCWpG4bLoHJL7X9wtEEp,14050.0,3,10678096978.251553,8530504721.472508
2022-03,3yhsVb1gkDNr1souvty573pqDLk9vybCWpG4bLoHJL7X9wtEEp,14058.502742709677,31,10760674959.36261,8530381296.208062
2022-04,3yhsVb1gkDNr1souvty573pqDLk9vybCWpG4bLoHJL7X9wtEEp,14313.585023999998,23,10836796244.096668,8703391739.266043
2022-02,3NS1SHH9qRdtajxqHakafaXmPpLWHoJvtbUmqhPpztyicnMS2N,14001.0,2,10678096978.251553,8530504721.472508
2022-03,3NS1SHH9qRdtajxqHakafaXmPpLWHoJvtbUmqhPpztyicnMS2N,14001.0,31,10760674959.36261,8530381296.208062
2022-04,3NS1SHH9qRdtajxqHakafaXmPpLWHoJvtbUmqhPpztyicnMS2N,59639.33456669566,23,10836796244.096668,8703391739.266043
2022-02,3PvVfHWpMCKNtbeTv6xyGwn4G2oV5wucDgtMogwPE3A78PWpXZ,1555779.0,2,10678096978.251553,8530504721.472508
2022-03,3PvVfHWpMCKNtbeTv6xyGwn4G2oV5wucDgtMogwPE3A78PWpXZ,1563934.280873871,31,10760674959.36261,8530381296.208062
2022-04,3PvVfHWpMCKNtbeTv6xyGwn4G2oV5wucDgtMogwPE3A78PWpXZ,1573044.9146827392,23,10836796244.096668,8703391739.266043
2022-02,4P8tWyjrrS5Ae1GReDXTdDjzSdPacUfmqvB7VDCF3wcg7THcFo,37365.0,2,10678096978.251553,8530504721.472508
2022-03,4P8tWyjrrS5Ae1GReDXTdDjzSdPacUfmqvB7VDCF3wcg7THcFo,45720.305538806446,31,10760674959.36261,8530381296.208062
2022-04,4P8tWyjrrS5Ae1GReDXTdDjzSdPacUfmqvB7VDCF3wcg7THcFo,69509.15404039131,23,10836796244.096668,8703391739.266043
2022-02,3EN77JznT2Kvh35Ued17QoyJ6yUiGzFCJ6Eaf7tpyPAwwCGaop,113420.0,1,10678096978.251553,8530504721.472508
2022-03,3EN77JznT2Kvh35Ued17QoyJ6yUiGzFCJ6Eaf7tpyPAwwCGaop,113573.75886025807,31,10760674959.36261,8530381296.208062
2022-04,3EN77JznT2Kvh35Ued17QoyJ6yUiGzFCJ6Eaf7tpyPAwwCGaop,114230.26612678262,23,10836796244.096668,8703391739.266043
2022-02,4aWqUsomddVC8HXLiF1N97R7AHAqpt12gRANxzgt9tFNsZrJFb,1535765.0,1,10678096978.251553,8530504721.472508
2022-03,4aWqUsomddVC8HXLiF1N97R7AHAqpt12gRANxzgt9tFNsZrJFb,1542865.5527125807,31,10760674959.36261,8530381296.208062
2022-04,4aWqUsomddVC8HXLiF1N97R7AHAqpt12gRANxzgt9tFNsZrJFb,1556294.8729336087,23,10836796244.096668,8703391739.266043
2022-02,4jNo3xgfkt57DGDDXUcxrkCsRsEsNSuDVqdPrYAFW61Ass7kgV,83999.0,1,10678096978.251553,8530504721.472508
2022-03,4jNo3xgfkt57DGDDXUcxrkCsRsEsNSuDVqdPrYAFW61Ass7kgV,83999.0,31,10760674959.36261,8530381296.208062
2022-04,4jNo3xgfkt57DGDDXUcxrkCsRsEsNSuDVqdPrYAFW61Ass7kgV,84353.1299253913,23,10836796244.096668,8703391739.266043
2022-03,3h69GxPYW6fhU9BC5MrpWJS5avbXYEFCeqbw4FUja23Qz3uaCL,1559576.0892502582,31,10760674959.36261,8530381296.208062
2022-04,3h69GxPYW6fhU9BC5MrpWJS5avbXYEFCeqbw4FUja23Qz3uaCL,1570090.6866491304,23,10836796244.096668,8703391739.266043
2022-03,3p5ZBXUjJnp3zckF7o5pLHMvM5VfrnLXNnrvs9WFb2BsGCSbba,14624.0,31,10760674959.36261,8530381296.208062
2022-04,3p5ZBXUjJnp3zckF7o5pLHMvM5VfrnLXNnrvs9WFb2BsGCSbba,14624.0,23,10836796244.096668,8703391739.266043
2022-03,3pXHeDVKjJ5prbfbBqzZ3DRZG95V4iW2ELzU9iPvW6cCRb8gAn,210469.19260335487,31,10760674959.36261,8530381296.208062
2022-04,3pXHeDVKjJ5prbfbBqzZ3DRZG95V4iW2ELzU9iPvW6cCRb8gAn,211075.7373686087,23,10836796244.096668,8703391739.266043
2022-03,45mR7R2zdvc3XLHjuNaEqeRWXNVhQGsqAJW11VQWu5uQasEht1,1776457.4038325162,31,10760674959.36261,8530381296.208062
2022-04,45mR7R2zdvc3XLHjuNaEqeRWXNVhQGsqAJW11VQWu5uQasEht1,1789719.524543826,23,10836796244.096668,8703391739.266043
2022-03,4h8GXzDYjXwkPfFibHVUTxEP4rKwUB35M9ffA8pyrqZi7uHZTy,4370715.097941387,31,10760674959.36261,8530381296.208062
2022-04,4h8GXzDYjXwkPfFibHVUTxEP4rKwUB35M9ffA8pyrqZi7uHZTy,6035256.015661522,23,10836796244.096668,8703391739.266043
2022-03,4nTYTvyGR67cLmVSH1FGcEY6gjYQoZkaWRwUoBX4A5EpUvceiR,15277.0,31,10760674959.36261,8530381296.208062
2022-04,4nTYTvyGR67cLmVSH1FGcEY6gjYQoZkaWRwUoBX4A5EpUvceiR,15277.0,13,10836796244.096668,8703391739.266043
